artist_id,name,followers,popularity,genres,main_genre
5Y33YrC415THaEjOYhzDUH,Natt Calma,23777,59,"neoperreo, latin indie, latin r&b, electro corridos, dembow belico, electronica, mexican indie, latin house, reggaeton mexa, guaracha","Electronic, Latin, R&B, Rock"
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,173347,65,musicals,Pop
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,3334394,75,"british indie rock, modern rock, pov: indie, rock",Rock
4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,910606,76,musicals,Pop
2OEGI2wrCVmvavKEOMlccy,Phillipa Soo,129733,70,musicals,Pop
4LAFtDzlQM89xov636hMVv,Dallass,365233,72,"brazilian trap, trap funk, trap, brazilian hip hop","Hip Hop, R&B"
7zrkALJ9ayRjzysp4QYoEg,Maribou State,497527,66,"electronica, future garage, indie soul","Electronic, R&B"
72APa8QPdPUhGzNMciz1wI,Neelesh Misra,691992,62,"bollywood, hindi pop",Pop
5vssQp6TyMHsx4mihKVAsC,Holly Walker,37739,63,uk pop,Pop
5VX8hxrcfJWwaTLiqGUHG3,TobyMac,1538606,68,"christian, christian pop, ccm, christian rock, christian hip hop, cedm, worship, christian alternative rock","Christian, Electronic, Hip Hop, Pop, Rock, Traditional Music"
146XkoyeqRg7s8jbFzsXsU,Sleep Miracle,348,58,"color noise, sleep, white noise","Electronic, New Age, Rock"
6XcDYZyF8otmTfCS6xseyl,Kiko Chicabana,401107,58,"axé, forró, piseiro, pagode baiano, arrocha, seresta, brega","Latin, Pop"
28ie4NNTa2VW2QV4Zray8M,Mc Poze do Rodo,6869097,68,"brazilian trap, trap funk, brazilian funk, trap, brazilian hip hop, funk consciente","Hip Hop, R&B"
5Q30fhTc0Sl0Q4C5dOjhhQ,La La Love You,218026,66,"spanish pop, tontipop",Pop
5WFFFHVqeVk5tLuYh2KjQy,Luccas Carlos,955182,66,"brazilian hip hop, brazilian pop, brazilian trap","Hip Hop, Pop"
34dZRjYum6vVBGslgYaBtB,Vika Jigulina,52120,67,moldovan pop,Pop
2eKpDydKIHp3fkST2ZDB8s,Nansy Silvvz,15134,64,"boom bap, brazilian hip hop",Hip Hop
6XwwFnewNgWp81MYMK8zLq,Edward Maya,359599,68,"romanian house, romanian pop","Electronic, Pop"
7u9m43vPVTERaALXXOzrRq,Chalino Sanchez,3910272,73,"corrido, norteño, música mexicana, ranchera, banda","Latin, Traditional Music"
27azwwkxutWL1BWMkgNIh0,Vulgo FK,1606536,76,"brazilian trap, trap funk, trap, brazilian hip hop, brazilian funk","Hip Hop, R&B"
7DmKgIhj9hUClv6a1iF4Q3,Cristinas,23894,49,"sertanejo, sertanejo universitário",Latin
3QVolfxko2UyCOtexhVTli,Angèle,2795296,66,"french pop, variété française, chanson, french indie pop","Pop, Traditional Music"
6IRQqK4ODeABKC4kLRoiHe,Gigantes,47370,66,"brazilian hip hop, boom bap",Hip Hop
31IVfzTQ5bAPL8XMrO6dVx,Axolotes Mexicanos,38820,46,tontipop,Pop
3CJKkU0XuElRT1z8rEtIYg,Luciano,2517159,76,german hip hop,Hip Hop
7r1Ecc2TAxhyLeGac53N6K,Los Amables Del Norte,99187,68,"norteño, corrido",Traditional Music
1c84wItoiAe1pEbpJMqUmQ,Oscar D'León,1991549,65,"salsa, merengue",Latin
4J2dAJV1pnSqZIXUhN9615,Mc Dena,157856,65,"brazilian funk, funk consciente, trap funk",R&B
3L3YHYkS8b2vgAbnqBTXrE,David Pabon,407894,63,"salsa, merengue",Latin
3oDbviiivRWhXwIE8hxkVV,The Beach Boys,5151701,78,baroque pop,Pop
2sp0CxickfFJun08JtXgiA,Diel Paris,19891,56,"rkt, turreo, cumbia","Electronic, Latin, Traditional Music"
1T0wRBO0CK0vK8ouUMqEl5,Tom Jones,1238117,66,"adult standards, british invasion","Easy Listening, Rock"
0L1f9i3L3fkMNENljDOsjG,Rocco Hunt,1873046,61,"canzone napoletana, neomelodico","Pop, Traditional Music"
1zng9JZpblpk48IPceRWs8,Grupo Niche,4638289,72,"salsa, merengue",Latin
5wb8MfrYdUEBSg71SKD0A5,La Dimensión Latina,152940,62,"salsa, merengue",Latin
2NeFajzkAQ4UfviWdzf0pK,Marta Santos,232367,64,"flamenco, flamenco pop, flamenco urbano","Pop, Traditional Music"
0EodhzA6yW1bIdD5B4tcmJ,Bobby Darin,630174,64,"big band, adult standards, swing music, doo-wop","Easy Listening, Jazz, R&B"
2CnhqfjUG0qzsru0SMuhrk,Title Fight,661546,67,"midwest emo, shoegaze, post-hardcore, melodic hardcore, emo",Rock
7iTLGcddv1bOPirdYJjKVy,Dj Yo!,94631,64,"dembow, electronic trap, chicago house, lgbtq+ hip hop, dancehall, nyc rap, pop dance, pop, indie poptimism, dance pop","Electronic, Hip Hop, Latin, Pop, Reggae, Rock"
0RH6EMxqfzCEB7QCSKQ4xr,Ernie Sabella,8092,56,movie tunes,Easy Listening
1wKDGglKV4FsFS85r2Dmpr,Airbag,1666319,75,argentine rock,Rock
1okJ4NC308qbtY9LyHn6DO,BloodPop®,54089,60,electropop,Pop
2qFr8w5sWUITRlzZ9kZotF,Jefferson Airplane,1766044,59,"psychedelic rock, acid rock",Rock
1co4F2pPNH8JjTutZkmgSm,Ramones,2931758,66,"punk, proto-punk",Rock
7x3eTVPlBiPjXHn3qotY86,KeBlack,1954934,72,"pop urbaine, french r&b, french rap",Pop
5fUXK5m3BNwoRgTyKq8tnz,AX'EL,7338,56,"alté, azonto, afrobeats, hiplife, kizomba, afroswing, afro soul, zouk, afropiano, soca, afropop, afrobeat, afro r&b","Hip Hop, Latin, R&B, Traditional Music"
5xk0kRuXn1zToTHpHAqpui,Joseph Williams,19849,56,movie tunes,Easy Listening
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,621626,88,christmas,Pop
4dnPDc045bVjibyATxVUOs,Marcynho Sensação,1273389,59,"piseiro, forró, arrocha, sertanejo, brega","Latin, Pop"
1IcvjLbT3CPDoGPwpycAvr,Felipe Botello y El Sonoro Rugir,30646,49,"grupera, latin indie, latin pop, banda, ranchera, mexican indie, cumbia, sad sierreño, latin rock, mariachi","Latin, Pop, Rock, Traditional Music"
3jiOHVFdVQjbSDVeC7RgY7,Wir sind Helden,267926,58,"german pop, german indie, neue deutsche welle, german indie pop","Pop, Rock"
2xX3xodC7zA5u2xygCWzuP,Alexsander Lucio,115956,58,"gospel, devotional, worship, brazilian gospel","Christian, Traditional Music"
4ZDoy7AWNgQVmX7T0u0B1j,No Te Va Gustar,2677000,70,"argentine rock, murga, latin rock, rock en español, latin alternative","Latin, Rock, Traditional Music"
2tmrdVbpFzIVIOcqxvErj2,Los Sufridos,11552,50,"flamenco, neoperreo, latin r&b, flamenco urbano, techengue, flamenco pop, bachata","Latin, Pop, R&B, Traditional Music"
3WMlRpW5JWuDI95TcEWt3r,Salastkbron,832667,64,"rkt, turreo, guaracha","Electronic, Latin"
6FPxOArEPVZUDv925qq8IQ,CLARA,183486,57,"canzone napoletana, italian pop","Pop, Traditional Music"
3NRFinRTEqUCfaTTZmk8ek,Savage Garden,1579556,66,"boy band, dance pop, pop rock","Pop, Rock"
0P0do9GwiSgweSF6Ui3mrv,Nathan Lane,20930,56,movie tunes,Easy Listening
5MmVJVhhYKQ86izuGHzJYA,MIKA,1450921,67,electropop,Pop
7mvhRvEAHiCTQHUnH7fgnv,Tatsuya Kitani,732761,66,"anime, j-pop, j-rock","Pop, Rock"
6zA19zdA3bkCzHnAfcwFag,Distantic,1542,42,rain,New Age
75zbTyxmkNUkQuygPB6fUQ,Golden Drops,1502,51,rain,New Age
5IHSYO8kKxpkIphS2vmEuX,Jane Color,875,52,"color noise, white noise","Electronic, New Age"
5Nw7qx3NoHzpw59WYcJTve,ECLIPSE,304171,56,"k-ballad, soundtrack","Easy Listening, Pop"
2QM5S4yO6xHgnNvF0nbZZq,SEULGI,1263177,53,k-pop,Pop
4iKc9dfbcUzxOL6S31zjXF,Spectrum,65740,55,city pop,Pop
1ZFfhzyXjPvbzSYPlCIwo3,timelesz,215977,60,j-pop,Pop
5mZP1quYaLv8h8ppurtqaX,Joudinoire,546,59,background music,Easy Listening
774tcsKJmwutlxTuJ3buO4,Moon Whisperer,627,51,"healing hz, sleep","New Age, Rock"
6rUkUd35nP2xoKO46sKPqs,Fabricants of Noise,807,38,white noise,New Age
2JyWXPbkqI5ZJa3gwqVa0c,Craig David,998161,65,british soul,R&B
5R9eOlQf7HGzD6srMeJKio,Solfeggio Healing Frequencies MT,133358,79,"healing hz, meditation, solfeggio product",New Age
5uhJr7gBXHomu0djGtzIgT,Cumulus Clouds,186,61,white noise,New Age
0fHeyixPnac66k5oBPclVW,Rainded,831,24,rain,New Age
2VcWFvgGxVdma52qB5DSDw,AKASAKI,317040,61,j-pop,Pop
3J8YGHzxEZzHRYVxGmQCvJ,Dazey and the Scouts,421934,61,"riot grrrl, queercore",Rock
4rXABp4A7KjG9elWFNAbO4,Miracle Tones,260551,84,"healing hz, meditation",New Age
6zn0ihyAApAYV51zpXxdEp,10CM,1168641,62,"k-ballad, soundtrack","Easy Listening, Pop"
5aw5WfeOV5ThlwFcfaK9JO,Deep Horizon Waves,725,56,"water, white noise",New Age
2AfmfGFbe0A0WsTYm0SDTx,i-dle,11100707,71,k-pop,Pop
3OykSjAE6F2Mb51WplFoRk,WILLIS,181930,55,alabama indie,Rock
1phfTBIocBW3UwqcYjaEN6,Mike Bahía,3226261,64,"colombian pop, pop urbano",Pop
3wxFXeuHQEq4NubZunCIMe,Tomatito,106510,60,"flamenco, latin jazz","Latin, Traditional Music"
4DYFVNKZ1uixa6SQTvzQwJ,Ken-Y,495834,69,reggaeton,Latin
3rs3EOlJ8jyPpdGiQ9Mhub,Monchy & Alexandra,1265566,64,"bachata, merengue",Latin
3IEvQoAohcGX7CdrbtIle7,Baby Rasta y Gringo,3523665,66,reggaeton,Latin
6XFITTl7cFTdopDY3lUdlY,J Alvarez,5803472,72,"reggaeton, urbano latino",Latin
6kq4GHwUcUojGIu0ziSNXf,Amenazzy,3339944,65,"trap latino, reggaeton, urbano latino, dembow",Latin
77GVmrLGuxNEvj2ibvT62v,Luigi 21 Plus,1551378,66,reggaeton,Latin
0caLxEeeNrpE0noxdInoGe,Obie Bermudez,438419,55,"latin pop, trova","Pop, Traditional Music"
1jSjfSgDjedJdi5MoyRu78,Lary Over,5606594,67,"trap latino, trap, dembow, reggaeton","Hip Hop, Latin"
6ejQ8vRKDUNBT2UyG3OaAM,Klasico,17811,56,reggaeton,Latin
7cjh6y0V9SsyCrWSXTzwOs,RBD,2096630,68,latin pop,Pop
0TeVa4xdLB8vdzjsvKH6Ri,Anahí,778675,68,latin pop,Pop
0veZkZPeWoJQ9gt6VAXlkN,Alfonso Herrera,9842,67,"latin arena pop, latin pop, indietronica, latin viral pop, cantautora mexicana, mexican pop, retro pop","Latin, Pop, Rock"
5O8cudluftNZ6PCwRzvYxo,Christopher von Uckermann,149070,68,mexican pop,Pop
2IdDxiUkjLI0WfypRO1Rh3,Zhamira ,157978,61,pop venezolano,Pop
2Yia9CwtgcrsN5kVOQ0qRA,ZECCA,27616,54,techengue,Latin
61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,2567835,73,italo dance,Pop
6ModsWtBph2rE6zCTVxvZt,Maite Perroni,1188801,68,latin pop,Pop
2uyweLa0mvPZH6eRzDddeB,Rocío Dúrcal,5502720,72,"ranchera, mariachi, bolero","Latin, Traditional Music"
6kaefrHSdAvxhhCVDFTCEL,Dulce María,756938,68,latin pop,Pop
0aMqt2uGLuHj4eI8oXgVzN,Christian Chávez,189876,68,latin pop,Pop
6GRC8segVAr34gm6pjfSoQ,Fanny Lu,1285403,61,"colombian pop, latin pop",Pop
48zixAu4wMDZwpVbOenDU7,Grupo Cañaveral De Humberto Pabón,402568,66,"cumbia, cumbia sonidera, salsa","Latin, Traditional Music"
5luyt0SUvGkDMY4ILP6Qhl,Descemer Bueno,106993,67,latin,Latin
3QmmtMrEf7aQrsd1VtejAV,Mœnia,1013928,63,"rock en español, latin pop, latin alternative","Latin, Pop"
3CDoRporvSjdzTrm99a3gi,LUDMILLA,8413116,75,"pagode, brazilian pop, funk pop, brazilian funk, pagode baiano, funk carioca","Latin, Pop, R&B"
5VQCk9RiLwri99OgOT34kq,Vilma Palma e Vampiros,2145968,65,"rock en español, latin rock, argentine rock",Rock
5wTdspmxzb8V4ZjvDodpBo,A Touch Of Class,72722,62,"europop, eurodance",Pop
6pWcSL9wSJZQ9ne0TnhdWr,K-391,546309,64,"gaming edm, nordic house",Electronic
0L6Gwm0JDrgIQJfjarWSUR,Edwin McCain,389686,59,"neo mellow, pop rock","Pop, Rock"
37394IP6uhnjIpsawpMu4l,Killswitch Engage,2193047,66,"metalcore, metal",Metal
0L5fC7Ogm2YwgqVCRcF1bT,Volbeat,2770466,70,"rock, metal","Metal, Rock"
52qzWdNUp6ebjcNsvgZSiC,Evaluna Montaner,1160210,64,"latin viral pop, pop venezolano",Pop
3a1tBryiczPAZpgoZN9Rzg,Asake,7761393,78,"afrobeats, afrobeat, afropiano, afro adura, afropop, amapiano, afroswing, afro r&b","Electronic, R&B, Traditional Music"
4zs2Vybqo9ktD8QORpnHfI,The Basement Boys,3727,53,"lo-fi house, disco house, italo dance, drift phonk, nu disco, french indie pop, italo disco, indie québécois, electroclash, indie dance, french pop, latin house","Electronic, Hip Hop, Latin, Pop, Rock"
6mLXvSt7Xxy2r9uBba1O6Z,Dawn Penn,108092,57,"reggae, rocksteady, roots reggae, lovers rock",Reggae
61pvU6ZLOF3bl0IOtbmME7,Emelie Hollow,75084,59,norwegian pop,Pop
0lwRI7lvmlRY5DiA5Xa6wQ,Lipps Inc.,202775,60,disco,Pop
2yEwvVSSSUkcLeSTNyHKh8,TOOL,4620084,74,"progressive metal, alternative metal, progressive rock, metal","Metal, Rock"
0blJzvevdXrp21YeI2vbco,Type O Negative,1786717,67,"gothic metal, gothic rock, doom metal","Metal, Rock"
2JX4h8xm0hNxCB0aNBWzyi,Gyptian,649069,59,"dancehall, reggae, soca, lovers rock, ragga","Latin, Reggae"
6RQkaOWddQmiLLJqSgnTbm,Chaka Demus & Pliers,228697,57,"dancehall, reggae, ragga",Reggae
0a1SidMjD8D6EHvJph4n2H,Ruger,5239346,69,"afrobeats, afrobeat, afropop, afropiano, afro r&b, afroswing, afro soul","R&B, Traditional Music"
4MzJMcHQBl9SIYSjwWn8QW,Spiritbox,1048845,68,"metalcore, djent, metal",Metal
1mZu3rO7qSD09GdDpePHhY,Frankie Goes To Hollywood,921657,62,"synthpop, hi-nrg","Electronic, Pop"
4HPuFCMUiNcV4f3ew0flbZ,Alisson Shore,345456,54,"pinoy hip hop, pinoy r&b, opm, p-pop, parang, harana","Hip Hop, Pop, R&B, Traditional Music"
5r1bdqzhgRoHC3YcCV6N5a,The Darkness,487927,62,glam metal,Rock
6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,3741082,69,"alternative metal, nu metal, hard rock, rap metal, metal","Metal, Rock"
4nts0oxMT67lVUoi5Kjxrb,Solomon Burke,297576,58,"soul, soul blues, classic soul, motown",R&B
6MwPCCR936cYfM1dLsGVnl,Motionless In White,2049515,71,"metalcore, metal",Metal
3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,2860588,69,"disco, funk","Pop, R&B"
5S6hjAxgxjsLylsTtMIimO,Saliva,1183730,64,"nu metal, rap metal","Metal, Rock"
3CkvROUTQ6nRi9yQOcsB50,Genesis,3789750,71,"progressive rock, art rock",Rock
6R2UojZrKYDr0RiP9jROAJ,Adrien Nunez,54799,58,"social media pop, modern country pop, ukrainian edm, folk pop, alt z, gen z singer-songwriter, singer-songwriter pop, sad rap, country, christian folk, country pop","Country, Electronic, Folk, Hip Hop, Pop"
2M4Yt7oKGoYd0wqU44k4i2,Travis Tritt,1648890,66,"classic country, country, outlaw country",Country
59sBwR0jPSTrbMtuTkRPN5,Wild Rivers,300922,62,folk pop,Pop
7mPcfx7PhnBh6n4HMCd61A,John Michael Montgomery,1220361,62,"country, classic country",Country
7IfculRW2WXyzNQ8djX8WX,Erykah Badu,3288769,69,"neo soul, r&b",R&B
7rFHoDuiSlV0DGHxckjm89,Lia Kali,269842,65,"flamenco, flamenco urbano, urbano latino, flamenco pop, reggae en español, trap latino","Latin, Pop, Traditional Music"
0k2zyzGq6HX383VlMBOvRG,PLAVE,382128,64,k-pop,Pop
6IYnSXO40Bh7Zdqhf6rQoj,Alannah Myles,143838,58,classic canadian rock,Rock
1VwDG9aBflQupaFNjUru9A,NAYEON,3410259,63,k-pop,Pop
4uJNQGa3L2frXDxwgouTIw,Franglish,1936383,71,"french r&b, pop urbaine, french rap",Pop
3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,5225002,76,"memphis hip hop, memphis rap, rap, southern hip hop, tennessee hip hop, trap",Hip Hop
3WHWgx8Dh0IqQT1BMDTeE3,Graham Barham,125882,61,country,Country
0f5nVCcR06GX8Qikz0COtT,Omarion,3339903,62,r&b,R&B
1QPdp5duV6lV4XINCzjwQ2,Dinos,782856,65,french rap,
37NqXwtb6nIEqRt4EJSoIO,Duffy,988986,60,british soul,R&B
4HgF4KnohByNElYid7iCNb,Bobby V.,1099793,66,r&b,R&B
5cKlE8f6b26h61Ml7m052Q,Haley Reinhart,375204,61,idol,Pop
03d2mJXSMtuPI0nIvLnhoS,Zoe Wees,595710,65,german pop,Pop
7KHA7OOevgTDFhlym0oEyP,Adriana Proenza,43163,54,spanish indie pop,Rock
4cfKtwkefMW3aiXtxfw8w6,Nomcebo Zikode,518121,58,"afro soul, south african pop","Pop, R&B"
79AyR6ATpj2LTPxfb6FX50,Lauren Spencer Smith,1797742,69,"alt z, gen z singer-songwriter, singer-songwriter pop",Pop
7GPrD3dPYED5wENCMHirj7,Mijongya,2192,61,background piano,Easy Listening
0sMAHzxguan2KpnKFZPW2d,Sadie Jean,345753,63,"alt z, singer-songwriter pop",Pop
2WX2uTcsvV5OnS0inACecP,Birdy,3750621,71,"neo mellow, uk pop, viral pop",Pop
523y9KSneKh6APd1hKxLuF,Master KG,678317,63,"amapiano, gqom",Electronic
4EzkuveR9pLvDVFNx6foYD,James Bay,4119187,69,"neo mellow, pop, uk pop",Pop
6eoJpTIlcuxJNjV5fDzDJH,Live,908422,63,"post-grunge, grunge",Rock
7HaSqpaqnOWSaqvezpdhX4,TileKid,78341,57,"ambient lo-fi, dark ambient","Electronic, New Age"
1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,737996,62,country,Country
5SHgclK1ZpTdfdAmXW7J6s,The Last Dinner Party,696202,66,indie pop,Rock
3SXwqSqAoBz9WCI9PDQzY6,Fontaines D.C.,1208015,73,post-punk,Rock
7gAppWoH7pcYmphCVTXkzs,The Vamps,5911432,65,"boy band, pop",Pop
4v6Vm2UFM3PS4iHY9TZfcb,leadwave,56266,59,"dark ambient, ambient",New Age
1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,2593184,64,"country, acoustic country","Country, Folk"
72KyoXzp0NOQij6OcmZUxk,Midnight Oil,898493,61,surf rock,Rock
7AQzXO3NPNQsI7oNu5rC3r,Marcy Playground,508324,57,"alternative metal, alternative rock, grunge, pop rock, post-grunge",Rock
43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,1995069,64,aor,
2ErsJAz6qJ5cqjoVAvfvaC,Charles Wesley Godwin,268104,63,"red dirt, country",Country
3ao3jf5d70Tf4fPh2bnXVl,We The Kings,1321609,59,pop punk,Rock
2vDV0T8sxx2ENnKXds75e5,Booker T. & the M.G.'s,346858,58,"blues, classic soul, instrumental funk, instrumental soul, memphis soul, soul, southern soul, traditional blues","Blues, Jazz, R&B, Traditional Music"
7lqaPghwYv2mE9baz5XQmL,Tally Hall,1019994,62,"ann arbor indie, pov: indie",Rock
7b85ve82Sh36a3UAx74wut,Twisted Sister,3122207,62,"glam metal, glam rock",Rock
6Iz3eq2aQGFf7TbGT2iahL,Gabby Barrett,445171,66,country,Country
6zlR5ttMfMNmwf2lecU9Cc,Sam Fender,1251447,76,"modern rock, north east england indie",Rock
7K9EQ4PoBKZpE7Dm28JITY,EVO,23508,62,"phonk, brazilian phonk",Hip Hop
1QEd635szhierW6gzRiS1o,Hannah Laing,134992,57,charva,Traditional Music
7g77hiv179GYIwhfCgETGy,Brie Larson,58239,57,post-teen pop,Pop
4Rd0aHKGS9BdLYSXVvFjv5,TXVSTERPLAYA,93917,52,"phonk, brazilian phonk",Hip Hop
6l7R1jntPahGxwJt7Tky8h,Obongjayar,150377,60,alté,
2yWskGGwMOlBGeIAVgfsgm,Emmanuel Jal,24563,53,"afro house, afro tech, tribal house",Electronic
54HaZmktN1cmdL8Ygdrmzz,RXDXVIL,208014,58,"phonk, brazilian phonk",Hip Hop
5mU6enX6pYYKEs0zfRkm1R,MVSTERIOUS,47554,62,"phonk, brazilian phonk",Hip Hop
5zvKbKHQcyZFvTYADnEkTQ,RAFFA GUIDO,32699,56,"afro house, latin house","Electronic, Latin"
3iOvXCl6edW5Um0fXEBRXy,The xx,3801385,66,"downtempo, dream pop, indietronica","Electronic, Rock"
4cJKDGSv4Dz9QycXYmo565,glaive,355300,64,"hyperpop, glitch","Electronic, Pop"
5tIkXJTex4JY7cv9mmgAZx,Ruelle,656473,63,metropopolis,
3RBqLTttwN1orqQozYfmJo,Emily Roberts,13956,57,german pop,Pop
3lLHpTOJ11tWiUNGYN14gt,Rejjie Snow,456706,62,jazz rap,Jazz
24YUNOEuu3kf4OOtC8cQE5,6YNTHMANE,307852,62,"phonk, brazilian phonk",Hip Hop
4iMO20EPodreIaEl8qW66y,Still Woozy,1093247,63,bedroom pop,Pop
5sZrMlmLdssEPC5EsdPMhm,yngastrobeatz.,16234,60,"phonk, brazilian phonk",Hip Hop
68J0b3Hj9aurxWUiy9FUMu,DJ JL3 DA ZN,95306,52,"phonk, brazilian phonk",Hip Hop
6lbUCWVW3hgQgrJwB8wadJ,Nitefreak,59393,62,"afro house, afro tech, house",Electronic
0yNLKJebCb8Aueb54LYya3,New Order,2511711,68,"new wave, synthpop, post-punk, madchester","Pop, Rock"
4I2QW85rkIhCRRZt1kuBqS,GoldFord,260629,67,"indie folk, singer-songwriter pop, neo soul, indie triste, soul, alternative r&b, folk-pop, pop singer-songwriter, retro soul, folk pop, modern indie folk","Pop, R&B, Rock"
4z1P9QhvHGEJzPhQAjXYPE,Shelly,236520,58,lo-fi indie,Rock
4AuHHsxMRVg7bXSgvlrAff,RoRo,8863,54,"hypertechno, modern alternative pop","Electronic, Pop"
6VzAVLJ85EjjG002V4j7ka,Hxmr,12602,59,"phonk, brazilian phonk",Hip Hop
31wcwYyqQIfZCtIzCY3R53,STM,28183,58,"phonk, electroclash, witch house","Electronic, Hip Hop, Rock"
6F3vLfyutkUhpM50G84eMt,Endor,75993,56,"deep groove house, scottish rock, tech house","Electronic, Rock"
44qAhQu52dYKcHOFQd3esf,Francis Mercier,120400,65,"afro house, afro tech, melodic house, tribal house, latin house, house","Electronic, Latin"
5nbhCNXWLMuNiXyPwTK0ud,African Children's Choir,8873,55,afro house,Electronic
18lpwfiys4GtdHWNUu9qQr,Ocean Alley,672399,65,surf rock,Rock
03y4yOxhLk6MDJ1bV424uO,Lavern,163706,61,stutter house,Electronic
0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,1050021,60,"chamber pop, indie folk, indie rock, indietronica, modern rock, seattle indie, stomp and holler","Folk, Pop, Rock"
0Zw2ivPEDptvMHwCXjhdRs,g3ox_em,184906,52,"phonk, drift phonk",Hip Hop
4LG4Bs1Gadht7TCrMytQUO,The Shins,1229788,62,"indie, indie pop",Rock
3rt96VXGtEgD4uSOJ6B69H,TRASHXRL,245870,59,"phonk, brazilian phonk",Hip Hop
4kSGbjWGxTchKpIxXPJv0B,Crumb,672004,59,"neo-psychedelic, bedroom pop","Pop, Rock"
33wh7J44m0CrsAFj2LuRk2,DJ CD 011,81483,52,"phonk, brazilian phonk",Hip Hop
31VaidRoI1NnHfyY8SxSL7,TRXVELER,197458,60,"phonk, brazilian phonk",Hip Hop
3rX0drWPVa50yFG3HqzX0T,DJ MAXZZ,176414,53,"phonk, brazilian phonk",Hip Hop
310IX3ZzFSl14ZvY2dM8Da,Silver Panda,24612,55,"melodic techno, melodic house, progressive house, indie dance","Electronic, Pop"
4cUkGQyhLFqKHBtL58HYVp,Channel Tres,352031,59,hip house,Hip Hop
1rCIEwPp5OnXW0ornlSsRl,Metric,936012,64,"canadian indie, canadian rock, indie rock, indietronica, metropopolis, neo-synthpop","Pop, Rock"
5Z56BMrvQB2rBAa5kffTPD,HISTED,265990,54,"phonk, brazilian phonk",Hip Hop
6HUm6AHJE0oisACMN6NNJ5,Faul & Wad,73462,59,"tropical house, afro house",Electronic
1QvK8bFc2WREH4LDlJcJbi,Blackway,80228,55,nyc rap,Hip Hop
0w1sbtZVQoK6GzV4A4OkCv,Mau P,238643,66,"tech house, house",Electronic
1wqW0IQWC7V7jktcjVHID6,Black Caviar,62031,55,pop dance,Pop
35sCXuy5gN6Or69rZ9vqBs,Birdman,1375690,64,southern hip hop,Hip Hop
18AOdS1Qw4XXnQSiPJQr1B,Mack Maine,5169,55,"crunk, atl hip hop, gangster rap, pop rap, old school atlanta hip hop, dirty south rap, rap, trap, miami hip hop, southern hip hop","Hip Hop, Pop"
5pU9lKGn9IUnVvOCONrcIS,Rich Gang,216303,60,trap,Hip Hop
5OrB6Jhhrl9y2PK0pSV4VP,Young Money,3323024,62,"dirty south rap, pop rap, rap, southern hip hop, trap","Hip Hop, Pop"
5fi7lIgJGH3RgUpJYcffQ7,4batz,681281,63,"canadian contemporary r&b, dark r&b, rap, r&b, alternative r&b, trap soul, sexy drill, canadian hip hop, indie hip hop, bedroom r&b","Hip Hop, R&B, Rock"
3d0hhzHPK0jA5mKTeFIZc5,Realest Cram,1089630,64,"pinoy hip hop, pinoy r&b, parang, opm","Hip Hop, Pop, R&B"
4ryoUS0W8qXokfMxrlJt6O,Skip Marley,328421,57,reggae,Reggae
6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,2436639,69,"boston hip hop, hip hop, pop rap, rap","Hip Hop, Pop"
0NeC6ploeJUq8oDwYQjNPS,Bomfunk MC's,105667,56,eurodance,Pop
20qISvAhX20dpIbOOzGK3q,Nas,4364067,75,"old school hip hop, east coast hip hop, hip hop",Hip Hop
3J7r4VsNmuWixU0nXvyPd8,Kalash,1038215,65,"shatta, french rap, dancehall, zouk, pop urbaine, kompa","Pop, Reggae, Traditional Music"
1XlLhtgJjC4ROQZilBZAvw,Nic D,504226,66,singer-songwriter pop,Pop
1HwM5zlC5qNWhJtM00yXzG,DMX,5983204,72,"east coast hip hop, old school hip hop, hardcore hip hop",Hip Hop
002HSjuWsGMinkXTa7JcRp,Turbo,29814,48,"jersey club, tennessee hip hop, melodic rap, pop rap, sexy drill, plugg, atl trap, canadian trap, new orleans rap, trap, canadian hip hop, alabama rap, florida drill, atl drill","Electronic, Hip Hop, Pop"
0yknvLWQZxwsMjhUhwWZQ8,41,394528,66,"new york drill, drill, sexy drill, jersey club, brooklyn drill","Electronic, Hip Hop"
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,797555,61,australian hip hop,Hip Hop
5Qi4Bb7a8C0a00NZcA77L0,D12,3524927,64,"detroit hip hop, gangster rap, hip hop",Hip Hop
4Js9eYwAf9rypNtV8pNSw9,Petey Pablo,660407,65,"crunk, southern hip hop",Hip Hop
5SulO4l40qDuV9zUGLZx7n,Capo Plaza,4266547,75,"italian trap, trap",Hip Hop
2UwqpfQtNuhBwviIC0f2ie,Damso,5835881,77,"french rap, pop urbaine, french r&b",Pop
